text,spam
subject  busines  intent  dear  sir  am  taney  woodwork  the  secetary  o  africa  white  farmers  co  peration  awfc  of  zimbbwe  after  the  last  general  elections  in  my  country  where  the  incumbent  president  mr  robert  mugabe  won  the  presidential  election  the  government  has  adopted  very  aggressive  land  reforms  programme  this  progrmme  is  solely  aimed  at  taking  the  land  owned  y  white  african  farmers  for  redistribution  to  black  africans  this  programme  has  attracted  worldwide  condemnation  from  world  leaders  including  british  prime  minister  mr  tony  blair  and  also  forced  several  white  farmers  to  flee  the  country  for  far  of  victimization  and  physical  abuse  two  week  ago  our  headquartes  in  harare  was  attacked  and  looted  by  black  protesters  and  in  the  process  burnt  down  the  whole  building  fortunately  they  did  ot  get  access  to  the  huge  funds  kept  in  th  strong  room  which  belong  to  the  o  operation  this  cash  was  kept  at  the  secretariat  rather  than  in  the  bank  for  fear  of  seizure  by  the  government  no  have  e  funds  in  my  possession  and  would  need  to  get  it  invested  in  viable  business  venture  in  europe  the  cash  in  question  is  us  million  dollars  once  cn  get  your  commitment  and  sincerity  of  investing  tis  funds  on  our  behalf  then  woud  proceed  to  get  the  funds  freighted  to  europe  where  you  would  b  required  o  pick  it  u  for  investment  for  us  ou  do  not  have  anything  to  worry  about  as  would  undertake  all  charges  involved  n  freighting  the  fuds  to  europe  and  th  business  proposal  is  legal  and  rsk  free  you  would  be  adequately  compensated  for  all  your  efort  once  we  have  otten  the  funds  to  europe  please  get  back  to  me  i  you  can  be  of  assistance  and  would  want  our  correspondence  to  be  via  email  a  mst  phone  lines  of  white  farmers  are  bugged  by  te  government  expect  confidentiality  and  your  prompt  response  to  this  mail  so  as  to  proceed  you  may  also  reach  me  on  stanleywoodwork  email  com  kind  regards  stanley  woodwork,0
subject  business  inten  dear  sir  am  stanley  woodwork  the  secetary  of  arica  white  farmers  co  operaton  awfc  f  zimbabwe  after  the  last  general  elections  n  my  country  were  the  incumbent  president  mr  robert  mugabe  won  the  presidential  election  the  government  has  adopted  very  aggressive  land  reforms  programme  this  programme  is  solely  aimed  at  taking  the  land  owned  by  white  african  farmers  fr  redistribution  to  black  africans  this  progrmme  has  attracted  worldwide  codemnation  from  world  leaders  including  british  prime  mnister  mr  tony  blair  an  also  forced  several  white  farmers  to  flee  the  country  fo  fear  of  victimization  and  physical  abuse  two  weeks  ago  our  headquartes  in  harare  was  attacked  and  looted  b  black  protesters  and  i  the  process  burnt  down  the  whole  building  frtunately  they  did  not  get  access  to  the  huge  funds  kept  in  the  strong  room  which  belong  to  the  co  operation  thi  cash  was  kept  at  the  secretariat  rather  han  in  the  bank  for  fear  of  seizure  by  the  government  now  have  the  funds  in  my  possession  and  would  need  t  ge  it  invested  in  viable  business  venture  in  urope  te  cash  in  question  is  us  million  dollars  once  can  get  your  commitment  and  sincerity  of  investing  this  funds  on  our  bhalf  then  would  proceed  to  ge  the  funds  freighted  to  europe  where  you  would  be  required  to  pick  it  up  for  investment  for  us  you  do  no  have  anything  to  worry  about  as  would  undertake  al  charges  invlved  in  freighting  the  funds  to  europe  and  the  business  proposal  is  legal  and  risk  free  you  would  be  adequately  compensated  for  all  your  effort  once  we  have  gotten  the  funds  o  europe  please  get  back  to  me  if  you  cn  be  o  assistance  and  would  want  our  correspondence  to  be  via  emal  as  most  phone  lines  of  wite  farmers  re  bugged  by  the  government  expect  cnfidentiality  and  your  prompt  response  to  this  mail  so  as  to  proceed  you  may  also  reach  me  on  stanleywoodwork  email  com  kind  regards  stanley  woodwork,0
ubject  business  intent  dear  sir  am  tanley  woodwork  the  secetry  of  africa  white  farmers  co  operation  awfc  of  zimbabwe  after  the  ast  general  elections  in  my  country  where  the  incumbent  president  mr  robert  mugabe  won  the  presidential  election  the  government  has  adopted  very  aggressive  land  reforms  programme  this  programme  is  solely  aimed  at  taking  the  land  owned  by  wte  african  farmers  for  redistribution  to  black  africans  this  programme  has  attracted  worldwide  condemnation  rom  world  leaders  including  british  prime  minister  mr  tony  blair  an  also  forced  several  white  farmers  to  flee  he  country  fo  fear  of  victimization  and  physical  abuse  to  weeks  ago  our  headquartes  in  harare  as  attacked  an  looted  by  black  protesters  and  in  the  process  burnt  down  the  whole  building  fortunately  they  did  not  get  access  to  the  huge  funds  kept  in  the  strong  room  hich  belong  to  the  co  operation  this  cash  was  kept  at  the  secretariat  rather  than  in  the  bank  for  fear  of  seizure  b  the  govenment  now  have  the  funds  n  my  possession  and  would  need  to  get  it  invested  n  viable  business  venture  in  euope  the  cash  in  questin  is  us  million  dollars  one  can  get  your  commitment  and  sincerity  of  investing  this  funds  on  our  behalf  then  would  proceed  to  get  the  funds  freihted  o  europe  whee  you  ould  be  required  to  pick  it  up  fo  investment  for  us  you  do  not  have  anything  to  worry  about  as  would  undertake  all  charges  involved  in  feighting  the  funds  to  europe  and  the  business  proposal  i  legal  and  risk  free  you  would  be  adequately  compensated  for  all  your  effort  once  we  have  gotten  the  funds  to  europe  please  get  back  to  me  if  you  can  be  of  assistance  and  would  want  our  correspondence  to  be  via  email  a  most  phone  lines  of  white  farmers  are  bugged  by  the  government  expct  confidentilty  and  your  prompt  response  to  this  mail  so  as  to  proceed  you  may  also  reac  me  on  stanleywoodwork  email  com  kind  regards  stanley  woodwork,0
subject  fwd  hea  renewal  crawfish  boil  teaser  shirley  please  enroll  me  in  this  organization  vince  forwarded  by  vince  kaminski  hou  ect  o  am  jlpnymex  aol  com  on  pm  to  nalexander  texasmonthly  emmis  com  blackj  wellsfargo  com  rdyerlaw  houston  rr  om  sgoldfield  tmh  tmc  edu  ggulen  uh  edu  lesley  guthrie  cpa  state  tx  us  pzlqs  com  robyn  howard  aimfunds  com  vkmins  enron  com  mmoss  uh  edu  adrian  nunez  usa  conoco  com  jack  plunkett  com  james  stanton  et  pge  com  dstowers  watersinfo  com  woodybc  bp  com  cc  subject  fwd  hea  renewals  tue  mar  received  from  cobaltl  crescentcon  com  cobaltl  cescentcon  com  by  rly  ydol  mx  aol  com  with  esmtp  ue  mar  rceive  from  httpd  localhost  by  cobaltl  crescentcon  com  id  qaao  tue  mar  date  tue  mar  message  id  to  lpnymex  aol  com  from  houston  energy  association  subject  hea  renewal  crawfish  boil  teaser  dear  hea  member  this  week  is  the  asolute  last  wek  you  can  renew  and  be  included  in  the  annual  directory  just  call  he  office  and  if  you  have  no  changes  you  ca  renew  with  your  credit  card  ver  the  phone  also  our  next  event  is  april  th  at  woodrow  o  chimney  rock  ea  is  proud  to  announce  that  the  new  york  mercantile  exchange  nymex  is  our  corporate  sponsor  of  te  th  nnual  crawfish  boil  nymex  is  celebrating  their  th  anniversary  of  ntural  gs  futures  trading  and  will  e  awarding  several  door  prizes  that  evening  this  will  be  te  last  event  at  which  to  purchase  one  of  the  remaining  raffle  tickets  for  the  harley  davidson  sportster  which  wl  be  awarded  to  some  lucky  winner  at  energy  extravaganza  on  may  so  renew  your  dues  and  watch  your  fa  and  email  for  mor  detals  about  april  th  this  message  was  sen  by  teresa  knight  executive  director  houston  enrgy  association  hea  phone  fax  tknight  houstonenergy  org  if  you  would  like  to  have  your  email  address  removed  rom  our  mailing  list  please  click  the  link  below  to  the  hea  home  pge  where  you  will  find  mini  form  to  remove  your  name  automatically  htp  www  houstonenergy  org,0
subject  fwd  hea  renewals  crawfish  boil  tease  shirley  please  enroll  me  in  this  organization  vince  forwarded  by  vince  kaminski  hou  ect  o  am  jlpnymex  aol  co  on  pm  to  nalexander  texasmonthly  emis  com  blackj  wellsfargo  com  rdyrlaw  houston  rr  com  sgoldfield  tmh  tmc  edu  ggulen  h  edu  lesley  guthrie  cp  state  tx  us  pzlqs  com  robyn  howard  aimfunds  com  vkamins  enron  com  mmfoss  uh  edu  adrian  nunez  usa  conoco  com  jack  plunett  com  jmes  stanton  et  pge  com  dstowers  watersinfo  com  woodybc  b  com  cc  subject  fwd  h  renewals  tue  mar  received  frm  cobaltl  crescentcon  com  cobaltl  crescentcon  com  by  rly  ydol  mx  aol  com  with  esmtp  tue  mar  received  from  http  localhost  by  cobaltl  crescentcon  com  d  qaao  ue  mar  date  tue  mar  message  id  to  jlpnymex  aol  com  from  houston  energy  association  subject  hea  renewals  crawfish  boil  teaser  dear  ha  member  this  week  is  the  absolute  lat  week  you  can  renew  and  be  included  in  the  annual  directory  just  call  he  office  and  if  ou  have  no  changes  you  can  renew  with  your  credit  card  over  the  phone  also  our  next  event  is  april  th  at  oodrow  on  chimney  rock  hea  is  proud  to  announe  that  th  new  york  mercantile  exchange  nymex  is  our  corporate  sponsor  of  the  th  annual  crawfish  boil  ymex  is  celebrating  their  th  anniversary  of  natural  gas  futures  trading  and  will  be  awarding  several  door  prizes  that  evening  this  ill  be  the  last  evnt  t  which  to  purchase  one  of  the  remaining  raffle  tickets  for  the  harley  davidson  sportster  which  will  be  awrded  to  ome  lucky  winner  at  energy  extravaganza  on  may  so  renew  your  dues  and  watch  your  fax  and  email  fr  more  deails  about  april  t  this  message  was  sent  by  teresa  knight  executive  director  houston  energy  association  hea  phone  fax  tknight  houstonenergy  org  i  ou  would  like  to  have  your  email  address  removed  from  our  mailing  list  please  click  the  link  below  to  the  hea  home  page  where  you  will  find  mini  form  to  remove  your  name  automatically  http  www  houstonenergy  org,0
subject  fwd  hea  renewals  crawfish  boil  teaser  shirley  please  enroll  me  in  his  organization  vince  forwarded  by  vince  kaminski  hou  ect  on  am  jlpnymex  aol  com  on  pm  to  nalexander  texasmonthly  emmis  com  blackj  wellsfargo  com  rdyerlaw  houston  rr  com  sgoldfield  tmh  tmc  edu  ggulen  uh  edu  esley  guthrie  cpa  state  x  us  pzlqs  com  robyn  howard  aimfunds  com  vkamins  enron  com  mmfoss  uh  edu  adrian  nunez  usa  conoco  com  jack  plunkett  com  james  santon  et  pge  co  dstowers  watersinfo  com  woodybc  bp  com  cc  subject  fwd  hea  renewals  tue  mar  received  from  cobaltl  crescentcon  com  cobaltl  crescentcon  com  by  rly  ydol  mx  aol  com  with  esmtp  tue  mar  received  from  httpd  localhost  by  cobaltl  rescentcon  com  i  aao  tue  mar  date  tue  mar  message  id  to  jlpnymex  aol  com  from  ousto  energy  association  sbject  hea  reewals  crawfish  bil  teaser  dear  hea  member  ths  week  is  the  absolute  last  week  you  can  renew  and  be  included  in  the  annual  directory  just  call  the  office  and  if  you  have  no  chanes  you  can  renew  with  your  credit  car  ve  te  phone  also  our  next  event  is  april  th  at  woodrow  n  chimney  rck  hea  is  proud  to  announce  that  the  new  york  mercantile  exchange  nymex  is  our  corporate  sponsor  f  the  th  annual  crawfish  boil  nymex  is  celebrating  their  th  anniversary  of  natural  gas  future  trading  and  will  be  awarding  several  door  prizes  that  evening  this  will  be  the  last  event  at  which  to  purchase  one  of  the  remaining  raffle  tickets  for  the  harley  davidson  sportster  whih  will  be  awarded  to  some  lucky  winner  at  nergy  extravaganza  on  may  so  renew  your  dues  and  wath  your  fax  and  email  fo  more  details  about  april  t  this  message  as  sent  by  teresa  knight  executive  director  huston  energy  association  hea  phone  fax  tknight  houstonenergy  org  if  you  would  like  to  have  your  email  address  removed  from  our  mailing  list  please  click  he  link  below  to  the  hea  home  pag  whee  you  will  find  mini  form  to  reove  your  name  automatically  http  www  houstonenergy  org,0
subject  fwd  hea  renewals  crawfish  boil  teaser  shirley  please  enroll  me  in  this  organization  ince  forwarded  by  vince  kaminski  hou  ect  on  m  jlpnymex  aol  com  o  pm  to  nalexander  texasmonthly  emmis  com  blackj  wellsfargo  com  rdyerlaw  houson  rr  com  sgoldfield  tmh  tmc  edu  ggulen  uh  edu  lesley  guthrie  cpa  state  tx  us  pzlqs  om  robyn  howard  aimfunds  com  vkamins  enron  com  mmfos  uh  ed  adrian  nunez  usa  conoco  com  jack  plunkett  com  james  stanton  et  pge  com  dstower  watersinfo  com  woodbc  bp  com  cc  subject  fw  hea  renewals  tue  mar  received  from  cobatl  crescentcon  com  cobaltl  crescentcon  com  by  rly  ydol  mx  aol  com  with  esmtp  tue  mar  received  fro  httpd  localhost  by  cobaltl  crescentcon  com  id  qaao  tue  mar  date  tue  mar  message  id  to  jlpnymex  aol  com  from  houston  energy  association  subject  hea  renewals  crawfish  boil  teaser  dear  hea  member  this  week  is  the  absolute  last  week  you  can  renew  and  be  included  in  the  annual  directory  just  call  the  office  and  if  you  have  no  changes  you  can  renew  with  your  credit  card  over  the  phone  also  our  next  event  i  april  th  at  woodrow  on  chimney  rock  hea  is  proud  to  announce  that  the  new  york  mercantile  exchange  nymex  is  our  corporate  sponsor  of  the  th  annual  crawfsh  bol  nymex  is  celebratig  ther  th  anniversary  of  natural  gas  futures  trading  an  will  be  awarding  several  door  prizes  that  evening  this  will  be  he  last  vent  at  which  to  purchase  one  of  he  remaining  raffle  tickets  for  the  harley  davidson  sportster  which  will  be  awarded  to  some  lcky  winner  at  energy  extravaganza  n  may  so  renew  your  dues  and  watch  your  fa  and  email  for  more  details  aout  april  h  this  message  as  sent  by  teresa  knight  executive  director  houston  energy  association  hea  pone  fax  tknight  houstonenergy  org  if  you  would  like  to  have  your  email  address  removed  from  our  mailin  list  please  click  the  link  below  to  the  ha  home  pag  were  ou  will  find  mni  form  to  remove  your  name  automatically  http  www  houstonenergy  org,0
subject  fwd  hea  renewals  crawish  boil  teaser  shirley  please  enroll  me  in  ths  organization  vince  forwarded  y  vince  amiski  hou  ect  on  am  jlpnymex  aol  com  on  pm  to  nalexander  texasmonthly  emmis  com  blackj  wellsfargo  com  rdyerlaw  houston  rr  com  sgoldfield  tmh  tmc  edu  ggulen  uh  edu  eley  guthrie  cpa  tate  tx  us  pzlqs  com  robyn  howard  aimfunds  com  vkamins  enron  com  mmfoss  uh  edu  adrian  nunez  usa  conoco  com  jack  plunkett  com  james  stanton  et  pge  com  dstowers  watersinfo  com  woodybc  bp  com  cc  subject  fwd  hea  renewals  tue  mar  recived  from  cobaltl  crescentcon  com  cobaltl  crescentcon  com  by  rly  ydo  mx  aol  com  with  esmtp  tue  mar  received  from  httpd  localhost  by  cobaltl  crescentcon  com  id  qaao  tue  mar  date  tue  mar  message  id  to  jlpnymex  aol  cm  from  houston  energy  association  subject  ha  renewals  crwfish  boi  teaser  dear  hea  member  ti  wek  is  the  absolute  last  week  you  can  renew  and  be  inclued  in  the  annual  directory  just  call  the  ffice  and  if  you  have  no  changes  you  can  renew  with  your  credit  card  over  the  phone  also  our  next  event  s  april  th  at  woodrow  on  chimny  rock  hea  is  proud  to  announce  that  the  new  york  mercantile  exchange  nymex  is  our  corporate  sponsor  of  the  th  annual  crawfish  boil  nymx  is  celebrating  their  th  anniversary  of  natural  gas  utures  trading  and  will  be  awarding  several  door  prizes  that  evening  this  will  be  the  last  event  at  which  to  purchase  one  o  the  remaining  raffle  tickets  for  the  harley  davidson  sportster  which  wil  be  awardd  to  some  lucky  winner  at  energy  extravaganza  on  may  s  renew  your  des  and  watch  your  fax  and  email  for  more  details  aout  april  th  this  message  was  sent  y  teresa  knight  executive  irector  houston  energy  association  hea  phone  fax  tknight  houstonenergy  org  if  you  would  like  to  have  your  email  address  removed  from  our  mailing  list  please  lick  the  link  below  to  the  hea  home  page  where  you  will  find  mini  form  to  remove  your  nae  automatically  ttp  www  houstonenergy  org,0
subject  welcme  network  world  fusion  focus  jason  meserve  on  security  and  bug  patch  alert  today  focus  bg  alert  welcom  dear  wincenty  kaminski  today  focus  bug  alert  welcome  by  jason  meserve  wlcome  o  the  security  and  bug  patch  alert  newsletter  given  the  recent  spate  of  high  profile  denial  of  service  and  ack  attacs  and  the  large  number  of  people  wh  have  signed  up  for  this  newsletter  before  this  first  edition  has  been  even  published  it  is  clear  that  security  is  ajor  concern  in  the  it  community  as  it  should  be  with  technology  now  ing  looked  upon  a  profit  rather  than  cost  center  it  departments  face  more  pressure  to  keep  critical  systems  up  and  running  as  well  as  secure  no  chief  information  officer  or  network  manager  wants  t  have  to  tell  the  ceo  that  ther  commerce  site  has  ben  broken  into  and  customer  credit  card  data  copied  stories  like  that  tend  to  stick  n  potential  customer  mind  more  than  an  expensive  super  bowl  ad  it  hard  enough  to  keep  up  with  the  latest  new  technologis  never  mind  latest  security  patch  for  your  operating  ystem  or  commerce  application  but  we  re  here  to  help  once  wee  we  ll  publish  lis  of  patces  and  alerts  from  all  the  major  vendors  and  security  organiations  with  links  to  the  source  we  ll  also  provide  other  hopefully  useful  resoures  for  the  security  conscious  it  manager  comments  and  suggestions  are  always  wlome  send  mail  t  jmeserve  nww  com  now  on  with  the  latest  patches  and  alerts  security  glitch  hits  foundry  switches  from  this  week  network  wrld  security  problem  has  cropped  up  in  foundry  networks  serveriron  switches  that  make  the  devices  susceptible  to  denial  of  service  attacks  read  the  story  download  the  patch  http  www  foundrynet  com  bugraq  hml  new  version  of  apache  web  server  released  the  apche  server  project  released  version  of  the  popular  apache  web  server  this  week  the  new  release  fixes  what  apache  calls  cross  site  scripting  problem  that  could  allow  malicious  html  tags  to  be  inserted  into  client  side  scrits  download  the  new  version  at  http  www  apache  org  dist  problem  with  linux  htdig  package  both  freebsd  and  debian  are  reporting  problem  with  the  htdig  package  that  runs  on  their  respective  platforms  the  problem  is  wit  the  htsearch  and  could  llow  user  to  read  ay  file  on  the  local  machine  accessible  o  the  user  id  that  the  scrpt  i  running  under  which  in  most  cases  is  nobody  for  more  information  from  debian  htp  www  debian  or  security  to  download  patch  from  freebsd  http  www  freebsd  or  ports  nmh  linux  package  patched  versions  of  nm  prior  to  have  vulnerability  that  could  allow  malicious  sers  to  modify  the  mime  heders  in  mail  message  that  may  cause  nmh  mshow  command  to  execute  arbitrary  ommands  patch  i  available  at  zombie  zapper  available  zombie  zapper  helps  shut  down  the  toj  tinoo  denial  of  service  client  n  windws  nt  and  unix  machines  more  information  at  problem  with  mysql  password  authentication  according  to  the  makers  of  freebsd  vulnerability  in  the  mysql  database  server  prior  to  version  could  allow  anyone  that  can  connect  o  the  database  to  acess  it  without  password  more  information  at  to  contact  jason  meserve  jason  meserve  is  staff  writer  with  network  world  covering  search  engines  portals  ip  multicast  and  document  management  he  also  oversees  the  security  alerts  page  on  fusion  http  www  nwfusion  com  security  bulletins  html  jason  cn  be  reached  at  mailto  jmeserve  nww  com  subscription  services  to  subscribe  r  unubscribe  to  any  netwok  world  mail  newsletters  go  to  to  change  your  email  address  go  to  subscription  questions  cntact  customer  service  by  replying  to  this  message  other  questions  comments  have  editorial  comments  write  jeff  caruso  newsleter  editor  at  mailto  jcaruso  nww  com  for  advertising  information  write  jamie  kalbach  account  executive  t  malto  jkalbach  nww  com  network  world  fusion  is  part  of  idg  net  t  dg  online  network  it  al  starts  here  http  www  idg  com  copright  network  world  in,0
subject  welcome  netwok  wold  fusion  focus  jaon  meserve  on  security  and  bug  patch  aler  today  focus  bg  alert  welcome  dear  wincenty  kaminski  today  focus  bug  alert  welcome  by  jason  meserve  welcome  o  the  security  and  bug  patch  alert  newsletter  gven  the  ecent  spate  of  high  pofile  denial  of  service  and  hack  attacks  and  the  large  nuber  of  people  who  have  signed  up  for  this  newsletter  before  this  first  edition  has  been  even  published  it  is  clr  that  security  is  major  concern  in  the  it  community  as  it  should  be  with  tchnology  now  being  looked  uon  as  profit  rather  than  cost  center  it  departments  face  more  pressure  to  keep  criical  systems  up  and  running  as  well  as  secur  no  chief  information  officer  or  network  manager  wants  to  hve  to  tell  the  ceo  that  their  commerce  site  has  been  broken  into  and  customer  credit  card  data  copied  stories  like  that  tend  to  stick  in  potential  customer  mind  more  than  an  expensive  super  bowl  ad  it  hard  enough  t  keep  up  with  the  latest  new  technologies  never  mind  latest  security  patch  or  your  operating  system  or  commerce  application  but  we  re  here  to  help  once  wek  we  ll  publish  list  of  patches  and  alerts  from  all  the  major  vendors  and  security  organizations  with  links  to  the  source  we  ll  also  provide  other  hopefully  useful  resources  for  the  security  conscious  i  manager  comments  and  suggestions  re  always  welcome  send  mail  to  jmeserve  nww  com  now  on  with  the  latest  patches  and  alerts  seurity  glitch  hits  foundry  sitches  from  this  week  network  world  security  problem  has  cropped  up  in  foundry  netwrks  serveriron  swtches  that  make  te  devices  susceptible  to  denal  of  service  ttacks  read  the  story  download  the  patch  http  www  foundrynet  com  bugtraq  html  new  version  of  apache  web  server  released  the  apache  server  project  released  version  of  the  popular  apache  web  server  thi  week  the  new  release  fixes  wat  apache  calls  cross  site  scripting  problem  that  could  allow  malicious  html  tags  to  be  inserted  into  client  side  scripts  download  the  new  verson  at  http  www  apache  org  dist  problem  with  linux  htdig  package  both  freebsd  and  debian  are  reporting  problem  with  the  htdig  package  that  runs  on  their  respective  platforms  the  problem  is  with  the  htsearch  and  could  allow  user  to  ead  any  file  on  the  local  macine  accessible  to  the  use  id  that  the  script  is  running  under  which  in  most  cases  is  nobody  for  more  information  frm  debian  http  www  debian  org  seuty  to  download  patch  from  freebsd  http  www  feebsd  org  ports  nmh  linux  package  patched  versons  of  nmh  prior  to  have  vulnerability  that  could  allow  malicious  use  to  modify  the  mime  heades  in  mail  message  that  may  cause  nmh  mshow  command  to  execute  arbitrary  commands  patch  i  available  at  zombie  zapper  available  ombie  zapper  helps  shut  down  the  rj  trinoo  denial  of  service  client  on  windows  nt  and  unix  machines  more  information  at  problem  with  mysql  password  authentication  according  to  the  makers  of  freebsd  vulnerability  in  the  mysql  database  server  prior  to  version  could  allow  anyone  that  can  connect  to  the  database  to  access  it  without  passwor  more  information  at  to  contact  jason  meserve  json  meserve  is  staff  writer  with  network  wold  covering  earch  engines  portals  ip  multicast  and  document  management  he  also  oversees  the  security  alerts  page  on  fusio  http  www  nwfusion  com  security  bulletins  hml  jason  can  be  reaced  t  mailto  jmeserve  nww  com  subscription  services  to  subscrbe  or  unsubscribe  to  any  network  world  mail  newsletters  go  to  to  change  your  email  address  go  to  subscription  questions  contact  customer  service  by  replying  to  his  message  other  questions  comments  have  editorial  comments  wrie  jeff  caruso  newsletter  editor  at  mailto  jcaruso  nww  com  for  adertising  informaton  write  jamie  kalbach  account  executive  at  mailto  jkalbach  nww  com  network  world  fusion  is  part  of  idg  et  the  dg  online  network  it  al  starts  here  http  www  idg  com  copyright  network  world  nc,0
subject  welcome  network  world  fusion  focus  jason  meserve  on  security  and  bug  patch  alert  today  focus  bug  alert  welcome  dear  wincenty  kainski  today  focus  bug  alert  welcome  by  jason  meserve  welcome  to  the  security  and  ug  patch  alert  newsletter  given  the  recent  spate  of  high  profile  denial  of  service  and  hack  attacks  and  the  large  number  of  people  who  have  signed  up  for  this  newsletter  before  ths  first  edition  has  been  even  published  it  is  clear  that  security  is  major  concern  n  the  it  community  as  it  should  be  wi  technology  now  being  looked  upon  as  profit  rather  than  cost  center  it  departments  face  more  pressure  to  keep  critical  systems  up  and  running  as  ell  as  secure  no  chief  information  officer  or  network  manager  wants  to  have  to  tell  he  ceo  that  their  commerce  site  has  been  broken  into  and  customer  credit  card  data  copied  stories  like  that  tend  to  stick  in  ptenial  customer  mind  more  than  an  expensive  super  bowl  ad  it  hard  enough  to  keep  up  wth  the  latest  ne  technologies  never  mind  latest  security  pach  for  your  operating  system  or  commerce  application  but  we  re  here  to  help  once  week  we  ll  publish  list  of  patces  and  alerts  from  all  the  major  vendors  and  security  organizations  with  links  to  the  source  e  ll  also  provide  other  hopefully  useful  resources  for  the  ecuriy  conscious  it  manager  comments  and  suggestions  ar  always  welcome  send  mail  to  jmeserve  nww  com  now  on  ith  th  latest  patches  and  alerts  security  glitch  hits  foundry  switches  from  this  week  network  word  security  problem  has  cropped  up  in  foudry  networks  serveriron  switches  that  mak  the  devices  susceptible  to  denial  of  service  attacks  ead  the  story  downoad  the  patch  http  www  foundrynet  com  bugtraq  html  new  version  of  apache  web  server  released  the  apache  server  project  released  version  of  the  ppular  aache  web  server  this  week  the  new  release  fxes  what  apache  calls  cross  site  scripting  problem  that  could  allow  malicious  html  tags  to  be  inserted  into  client  side  scripts  download  the  new  version  at  http  www  apach  og  dist  problem  with  linux  htdig  packge  both  freebsd  and  debian  are  reporting  problem  with  the  htdig  package  tat  runs  on  their  respective  platforms  the  problem  is  with  the  htsearch  and  could  allow  user  to  read  any  file  on  the  local  mchine  accessible  to  the  user  id  that  the  scipt  is  runing  under  which  in  most  cases  is  nobody  for  more  information  from  debian  http  www  debian  org  securit  to  download  patch  from  freebsd  http  ww  freebsd  org  ports  nmh  linux  package  patched  versions  o  nmh  prior  to  have  vulnerability  that  could  alow  malicious  users  to  modify  the  mime  hears  in  mail  message  that  ma  cause  nmh  show  command  to  execute  arbitrary  commands  patch  is  available  t  zombie  zapper  available  zombie  zappr  helps  shut  down  the  troj  trinoo  denial  of  service  client  on  windows  n  and  uni  machines  more  information  at  problem  with  mysql  password  authenticaion  according  to  the  makers  of  freebsd  vulnerability  in  the  mysql  database  server  prior  to  version  could  allow  anyone  that  can  onnect  to  te  datbase  t  access  i  without  password  more  informatio  at  to  cntact  jaon  meserve  jason  meserve  is  staff  writer  with  network  world  covering  search  engines  portals  ip  multicast  and  document  management  e  also  oversees  the  security  aerts  page  on  fusion  http  www  nwfusion  com  security  bulletins  html  jason  can  be  reached  at  mailto  jmeserve  nww  com  subscription  services  to  subscribe  or  unsubscribe  to  any  network  world  mail  newsletters  go  to  to  change  your  email  address  go  t  subscription  questions  contact  customer  service  by  replying  to  this  message  other  questions  comments  have  editorial  comments  write  jeff  caruso  newslette  editor  at  mailto  jcaruso  nww  com  for  advertising  information  write  jamie  kalbach  accont  executive  at  mailto  jkalbach  nww  com  network  world  fusion  i  part  of  idg  net  the  i  online  network  it  all  starts  here  http  ww  idg  com  copyright  network  world  inc,0
